code_module,code_presentation,id_student,final_result,total_clicks,active_days,unique_resources,num_forum,num_quiz,avg_score,num_assess_attempted,total_weight,module_presentation_length,num_of_prev_attempts,studied_credits,highest_education,age_band,imd_band,disability,gender,region
GGG,2014B,618767,Pass,598.0,23.0,38.0,0.0,42.0,80.22222222222223,9.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,East Anglian Region
GGG,2014B,618846,Withdrawn,93.0,8.0,16.0,0.0,4.0,69.5,2.0,0.0,241,0,30,A Level or Equivalent,0-35,60-70%,N,F,Yorkshire Region
GGG,2014B,618887,Pass,1342.0,89.0,58.0,0.0,62.0,92.22222222222224,9.0,0.0,241,0,30,A Level or Equivalent,35-55,60-70%,Y,M,South East Region
GGG,2014B,618893,Distinction,554.0,39.0,40.0,0.0,50.0,83.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,35-55,10-20,Y,F,London Region
GGG,2014B,619013,Fail,279.0,9.0,16.0,0.0,30.0,75.625,8.0,0.0,241,0,30,A Level or Equivalent,0-35,50-60%,N,F,London Region
GGG,2014B,619107,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,Y,F,South Region
GGG,2014B,619212,Pass,564.0,31.0,34.0,0.0,33.0,76.0,7.0,0.0,241,0,30,A Level or Equivalent,0-35,70-80%,N,F,South East Region
GGG,2014B,619284,Fail,32.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,M,North Western Region
GGG,2014B,619363,Pass,684.0,57.0,54.0,0.0,43.0,85.88888888888889,9.0,0.0,241,0,30,A Level or Equivalent,35-55,80-90%,N,F,Yorkshire Region
GGG,2014B,619478,Fail,119.0,6.0,11.0,0.0,25.0,47.85714285714285,7.0,0.0,241,0,30,A Level or Equivalent,35-55,70-80%,N,F,South Region
GGG,2014B,619481,Pass,1529.0,105.0,63.0,0.0,64.0,83.11111111111111,9.0,0.0,241,0,30,A Level or Equivalent,35-55,20-30%,N,M,London Region
GGG,2014B,619483,Distinction,239.0,13.0,29.0,0.0,43.0,97.33333333333331,9.0,0.0,241,0,30,A Level or Equivalent,0-35,30-40%,N,F,London Region
GGG,2014B,619520,Fail,47.0,7.0,15.0,0.0,3.0,62.66666666666666,3.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,Y,F,South East Region
GGG,2014B,619926,Fail,349.0,13.0,31.0,0.0,44.0,66.55555555555556,9.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,N,F,East Anglian Region
GGG,2014B,619945,Withdrawn,346.0,43.0,18.0,0.0,9.0,72.66666666666667,3.0,0.0,241,0,30,A Level or Equivalent,0-35,10-20,Y,F,London Region
GGG,2014B,619952,Pass,682.0,39.0,45.0,0.0,50.0,86.66666666666667,9.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,Y,F,North Western Region
GGG,2014B,620179,Distinction,621.0,36.0,43.0,0.0,46.0,78.44444444444444,9.0,0.0,241,0,30,Lower Than A Level,35-55,30-40%,N,F,East Anglian Region
GGG,2014B,620190,Pass,592.0,28.0,42.0,0.0,39.0,76.25,8.0,0.0,241,0,30,Lower Than A Level,0-35,60-70%,N,F,South West Region
GGG,2014B,620197,Pass,986.0,42.0,45.0,0.0,43.0,76.375,8.0,0.0,241,0,30,A Level or Equivalent,35-55,80-90%,N,F,East Midlands Region
GGG,2014B,620218,Fail,43.0,4.0,9.0,0.0,0.0,71.0,1.0,0.0,241,0,30,A Level or Equivalent,0-35,20-30%,Y,F,Yorkshire Region
GGG,2014B,620317,Pass,1593.0,114.0,55.0,0.0,41.0,79.55555555555556,9.0,0.0,241,0,30,Lower Than A Level,0-35,60-70%,N,F,London Region
GGG,2014B,620460,Pass,1043.0,75.0,50.0,0.0,43.0,90.0,9.0,0.0,241,0,30,A Level or Equivalent,0-35,30-40%,N,F,Yorkshire Region
GGG,2014B,620490,Pass,254.0,28.0,23.0,0.0,48.0,62.77777777777778,9.0,0.0,241,0,30,Lower Than A Level,0-35,90-100%,N,F,South East Region
GGG,2014B,620522,Pass,293.0,19.0,26.0,0.0,34.0,66.71428571428571,7.0,0.0,241,0,30,Lower Than A Level,35-55,10-20,N,M,North Western Region
GGG,2014B,620552,Withdrawn,191.0,19.0,19.0,0.0,0.0,65.5,2.0,0.0,241,0,30,A Level or Equivalent,35-55,10-20,N,M,London Region
GGG,2014B,620561,Distinction,660.0,39.0,46.0,0.0,31.0,87.125,8.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,F,East Anglian Region
GGG,2014B,620564,Pass,241.0,14.0,32.0,0.0,39.0,59.66666666666666,9.0,0.0,241,0,30,A Level or Equivalent,0-35,30-40%,N,F,North Region
GGG,2014B,620590,Pass,747.0,40.0,41.0,0.0,46.0,89.88888888888889,9.0,0.0,241,0,30,A Level or Equivalent,0-35,80-90%,N,F,East Anglian Region
GGG,2014B,620629,Withdrawn,215.0,31.0,30.0,0.0,18.0,67.5,6.0,0.0,241,0,60,A Level or Equivalent,0-35,80-90%,N,M,West Midlands Region
GGG,2014B,620726,Pass,455.0,36.0,47.0,0.0,37.0,79.0,9.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,F,London Region
GGG,2014B,620728,Fail,66.0,8.0,16.0,0.0,0.0,55.0,1.0,0.0,241,0,30,Lower Than A Level,35-55,10-20,N,F,North Region
GGG,2014B,620808,Distinction,3843.0,193.0,67.0,0.0,57.0,90.44444444444444,9.0,0.0,241,0,30,Lower Than A Level,35-55,30-40%,Y,F,Yorkshire Region
GGG,2014B,620915,Withdrawn,372.0,37.0,25.0,0.0,25.0,90.66666666666669,6.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Western Region
GGG,2014B,620946,Distinction,1637.0,117.0,44.0,0.0,30.0,87.44444444444444,9.0,0.0,241,0,30,Lower Than A Level,35-55,60-70%,Y,F,East Anglian Region
GGG,2014B,620956,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,Y,M,South West Region
GGG,2014B,620982,Distinction,395.0,13.0,23.0,0.0,39.0,87.22222222222223,9.0,0.0,241,0,30,A Level or Equivalent,0-35,80-90%,N,F,East Midlands Region
GGG,2014B,621017,Fail,46.0,9.0,11.0,0.0,0.0,60.0,1.0,0.0,241,0,30,No Formal quals,0-35,10-20,N,F,London Region
GGG,2014B,621025,Fail,25.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,241,0,30,No Formal quals,0-35,20-30%,N,F,East Anglian Region
GGG,2014B,621319,Fail,610.0,56.0,35.0,0.0,28.0,72.42857142857143,7.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,F,North Western Region
GGG,2014B,621331,Withdrawn,339.0,31.0,27.0,0.0,7.0,62.66666666666666,3.0,0.0,241,0,30,Lower Than A Level,0-35,90-100%,Y,F,East Anglian Region
GGG,2014B,621342,Fail,246.0,18.0,15.0,0.0,32.0,64.0,8.0,0.0,241,0,30,HE Qualification,35-55,0-10%,N,F,London Region
GGG,2014B,621459,Withdrawn,119.0,14.0,20.0,0.0,1.0,62.5,2.0,0.0,241,0,30,HE Qualification,35-55,40-50%,Y,F,South West Region
GGG,2014B,621473,Pass,385.0,37.0,34.0,0.0,37.0,81.66666666666667,9.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,F,South Region
GGG,2014B,621478,Withdrawn,28.0,3.0,7.0,0.0,0.0,70.0,1.0,0.0,241,0,30,Lower Than A Level,35-55,70-80%,N,M,East Midlands Region
GGG,2014B,621676,Withdrawn,11.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,35-55,0-10%,N,F,East Midlands Region
GGG,2014B,621693,Fail,92.0,4.0,17.0,0.0,0.0,45.0,1.0,0.0,241,0,30,A Level or Equivalent,0-35,60-70%,N,F,South West Region
GGG,2014B,621716,Pass,1171.0,68.0,57.0,0.0,71.0,74.75,8.0,0.0,241,0,30,Lower Than A Level,35-55,20-30%,N,F,London Region
GGG,2014B,621755,Pass,1099.0,104.0,66.0,0.0,51.0,83.33333333333333,9.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,Y,F,South East Region
GGG,2014B,621888,Fail,214.0,27.0,27.0,0.0,1.0,61.0,1.0,0.0,241,0,30,Lower Than A Level,0-35,60-70%,N,F,East Anglian Region
GGG,2014B,621923,Pass,443.0,23.0,32.0,0.0,37.0,81.55555555555556,9.0,0.0,241,0,30,A Level or Equivalent,0-35,90-100%,N,F,South West Region
GGG,2014B,622074,Pass,363.0,37.0,37.0,0.0,52.0,86.22222222222223,9.0,0.0,241,0,30,Lower Than A Level,35-55,50-60%,N,F,East Anglian Region
GGG,2014B,622166,Pass,1852.0,159.0,46.0,0.0,46.0,81.22222222222223,9.0,0.0,241,0,150,Lower Than A Level,35-55,50-60%,N,F,South Region
GGG,2014B,622245,Pass,727.0,33.0,53.0,0.0,43.0,68.11111111111111,9.0,0.0,241,0,30,HE Qualification,35-55,20-30%,N,F,East Anglian Region
GGG,2014B,622252,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,35-55,40-50%,N,F,London Region
GGG,2014B,622352,Pass,621.0,36.0,37.0,0.0,30.0,83.28571428571429,7.0,0.0,241,0,30,Lower Than A Level,0-35,90-100%,N,F,Yorkshire Region
GGG,2014B,622356,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,0-10%,N,F,West Midlands Region
GGG,2014B,622382,Pass,570.0,37.0,43.0,0.0,45.0,85.55555555555556,9.0,0.0,241,0,30,Lower Than A Level,35-55,10-20,N,F,South Region
GGG,2014B,622387,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,10-20,Y,F,North Western Region
GGG,2014B,622432,Distinction,1244.0,79.0,59.0,0.0,54.0,93.77777777777776,9.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,N,F,North Western Region
GGG,2014B,622433,Pass,381.0,22.0,29.0,0.0,43.0,84.875,8.0,0.0,241,0,30,Lower Than A Level,0-35,60-70%,N,F,South Region
GGG,2014B,622480,Fail,482.0,32.0,36.0,0.0,21.0,92.75,4.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,F,London Region
GGG,2014B,622482,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,30-40%,N,F,South West Region
GGG,2014B,622500,Distinction,2474.0,148.0,62.0,0.0,47.0,95.11111111111111,9.0,0.0,241,0,30,A Level or Equivalent,0-35,90-100%,Y,M,East Anglian Region
GGG,2014B,622516,Fail,910.0,37.0,37.0,0.0,30.0,60.0,7.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,F,North Western Region
GGG,2014B,622570,Pass,979.0,38.0,44.0,0.0,58.0,84.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,F,East Anglian Region
GGG,2014B,622618,Fail,27.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,F,West Midlands Region
GGG,2014B,622646,Fail,435.0,39.0,26.0,0.0,4.0,77.0,2.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,Y,F,London Region
GGG,2014B,622886,Withdrawn,35.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,Y,M,North Western Region
GGG,2014B,623010,Pass,2253.0,95.0,50.0,0.0,49.0,63.888888888888886,9.0,0.0,241,0,30,A Level or Equivalent,35-55,90-100%,N,F,South Region
GGG,2014B,623029,Fail,7.0,2.0,2.0,0.0,0.0,35.5,2.0,0.0,241,0,30,No Formal quals,0-35,50-60%,N,F,London Region
GGG,2014B,623072,Pass,603.0,48.0,42.0,0.0,36.0,73.75,8.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,F,West Midlands Region
GGG,2014B,623081,Distinction,206.0,16.0,20.0,0.0,33.0,63.25,8.0,0.0,241,0,30,A Level or Equivalent,0-35,10-20,N,F,Yorkshire Region
GGG,2014B,623233,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,90-100%,N,F,South East Region
GGG,2014B,623322,Withdrawn,116.0,16.0,13.0,0.0,2.0,65.0,1.0,0.0,241,0,30,Lower Than A Level,0-35,60-70%,Y,M,East Midlands Region
GGG,2014B,623335,Pass,751.0,41.0,45.0,0.0,62.0,87.22222222222223,9.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Region
GGG,2014B,623416,Pass,349.0,22.0,31.0,0.0,30.0,60.375,8.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,East Anglian Region
GGG,2014B,623418,Withdrawn,27.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,M,East Anglian Region
GGG,2014B,623442,Distinction,384.0,37.0,37.0,0.0,51.0,68.22222222222223,9.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,Y,F,South West Region
GGG,2014B,623457,Pass,479.0,23.0,37.0,0.0,25.0,84.0,7.0,0.0,241,0,30,A Level or Equivalent,0-35,10-20,N,F,Yorkshire Region
GGG,2014B,623495,Pass,474.0,19.0,24.0,0.0,26.0,85.0,7.0,0.0,241,0,30,Lower Than A Level,0-35,70-80%,N,F,South Region
GGG,2014B,623575,Pass,340.0,32.0,33.0,0.0,26.0,77.42857142857143,7.0,0.0,241,0,30,Lower Than A Level,35-55,50-60%,N,F,South Region
GGG,2014B,623602,Pass,499.0,27.0,30.0,0.0,39.0,88.22222222222223,9.0,0.0,241,0,30,A Level or Equivalent,0-35,50-60%,N,F,North Region
GGG,2014B,623778,Distinction,987.0,58.0,59.0,0.0,50.0,89.88888888888889,9.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,N,F,Yorkshire Region
GGG,2014B,623804,Pass,285.0,19.0,34.0,0.0,25.0,78.71428571428571,7.0,0.0,241,0,30,Lower Than A Level,0-35,90-100%,N,M,South East Region
GGG,2014B,623831,Distinction,806.0,53.0,46.0,0.0,46.0,63.66666666666666,9.0,0.0,241,0,30,A Level or Equivalent,0-35,40-50%,N,F,South Region
GGG,2014B,623859,Pass,990.0,49.0,58.0,0.0,45.0,66.33333333333333,9.0,0.0,241,0,30,A Level or Equivalent,35-55,10-20,N,F,North Western Region
GGG,2014B,623903,Pass,834.0,74.0,50.0,0.0,50.0,82.66666666666667,9.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,F,London Region
GGG,2014B,623909,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,London Region
GGG,2014B,623919,Pass,948.0,35.0,48.0,0.0,60.0,83.88888888888889,9.0,0.0,241,0,30,Lower Than A Level,35-55,50-60%,N,F,Scotland
GGG,2014B,623953,Fail,188.0,16.0,18.0,0.0,1.0,69.0,1.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,East Midlands Region
GGG,2014B,623988,Pass,348.0,10.0,24.0,0.0,33.0,88.125,8.0,0.0,241,0,30,Lower Than A Level,0-35,70-80%,N,F,East Anglian Region
GGG,2014B,624099,Withdrawn,12.0,3.0,6.0,0.0,0.0,65.0,1.0,0.0,241,0,30,A Level or Equivalent,35-55,20-30%,N,F,Yorkshire Region
GGG,2014B,624199,Withdrawn,109.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,50-60%,N,M,South East Region
GGG,2014B,624226,Distinction,537.0,34.0,33.0,0.0,31.0,94.77777777777776,9.0,0.0,241,0,30,A Level or Equivalent,0-35,40-50%,N,F,South West Region
GGG,2014B,624230,Pass,350.0,14.0,32.0,0.0,37.0,72.22222222222223,9.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,Yorkshire Region
GGG,2014B,624297,Withdrawn,46.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,241,0,90,Lower Than A Level,35-55,0-10%,N,M,West Midlands Region
GGG,2014B,624321,Withdrawn,279.0,31.0,19.0,0.0,13.0,85.0,5.0,0.0,241,0,30,A Level or Equivalent,35-55,20-30%,N,F,Yorkshire Region
GGG,2014B,624327,Fail,86.0,9.0,15.0,0.0,0.0,80.0,1.0,0.0,241,0,30,Lower Than A Level,35-55,30-40%,Y,F,South Region
GGG,2014B,624430,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,35-55,10-20,N,F,South East Region
GGG,2014B,624433,Pass,464.0,26.0,39.0,0.0,36.0,75.625,8.0,0.0,241,0,30,A Level or Equivalent,0-35,80-90%,N,F,East Anglian Region
GGG,2014B,624455,Fail,56.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,F,North Western Region
GGG,2014B,624522,Pass,218.0,30.0,27.0,0.0,41.0,59.77777777777778,9.0,0.0,241,0,30,No Formal quals,0-35,10-20,N,F,East Anglian Region
GGG,2014B,624569,Fail,179.0,7.0,22.0,0.0,36.0,73.88888888888889,9.0,0.0,241,0,30,Lower Than A Level,35-55,80-90%,N,F,West Midlands Region
GGG,2014B,624650,Withdrawn,273.0,14.0,19.0,0.0,0.0,60.0,1.0,0.0,241,0,30,Lower Than A Level,35-55,70-80%,N,M,Yorkshire Region
GGG,2014B,624667,Fail,208.0,9.0,13.0,0.0,0.0,70.0,1.0,0.0,241,0,30,No Formal quals,0-35,10-20,N,F,East Anglian Region
GGG,2014B,624679,Fail,1695.0,91.0,42.0,0.0,34.0,87.875,8.0,0.0,241,0,30,Lower Than A Level,35-55,50-60%,Y,F,East Anglian Region
GGG,2014B,624706,Fail,204.0,9.0,18.0,0.0,12.0,60.66666666666666,3.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,Yorkshire Region
GGG,2014B,624714,Distinction,557.0,34.0,48.0,0.0,34.0,86.28571428571429,7.0,0.0,241,0,30,A Level or Equivalent,0-35,50-60%,N,M,East Anglian Region
GGG,2014B,624727,Pass,536.0,37.0,39.0,0.0,40.0,84.625,8.0,0.0,241,0,30,Lower Than A Level,35-55,50-60%,N,F,South Region
GGG,2014B,624767,Withdrawn,964.0,54.0,43.0,0.0,36.0,93.125,8.0,0.0,241,0,30,A Level or Equivalent,35-55,90-100%,N,F,London Region
GGG,2014B,624777,Distinction,633.0,43.0,33.0,0.0,32.0,74.75,8.0,0.0,241,0,30,A Level or Equivalent,35-55,20-30%,N,M,South West Region
GGG,2014B,624795,Fail,617.0,37.0,42.0,0.0,31.0,66.875,8.0,0.0,241,0,30,No Formal quals,0-35,10-20,N,F,North Region
GGG,2014B,624828,Fail,13.0,3.0,7.0,0.0,1.0,40.0,1.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,F,East Anglian Region
GGG,2014B,624906,Pass,602.0,49.0,42.0,0.0,51.0,86.22222222222223,9.0,0.0,241,0,30,Lower Than A Level,35-55,30-40%,N,M,South Region
GGG,2014B,624912,Pass,415.0,49.0,22.0,0.0,13.0,56.11111111111112,9.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,F,East Anglian Region
GGG,2014B,624938,Pass,371.0,25.0,36.0,0.0,37.0,65.11111111111111,9.0,0.0,241,0,30,A Level or Equivalent,0-35,0-10%,N,M,London Region
GGG,2014B,624940,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,90,Lower Than A Level,0-35,80-90%,N,F,East Midlands Region
GGG,2014B,625033,Distinction,1027.0,68.0,45.0,0.0,58.0,78.55555555555556,9.0,0.0,241,0,30,No Formal quals,35-55,20-30%,N,F,London Region
GGG,2014B,625079,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,90,HE Qualification,35-55,90-100%,N,M,South Region
GGG,2014B,625089,Pass,514.0,15.0,36.0,0.0,37.0,76.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,F,South East Region
GGG,2014B,625106,Fail,181.0,9.0,18.0,0.0,25.0,73.57142857142857,7.0,0.0,241,0,30,Lower Than A Level,35-55,80-90%,N,M,South East Region
GGG,2014B,625376,Pass,2253.0,84.0,63.0,0.0,58.0,83.11111111111111,9.0,0.0,241,0,30,Lower Than A Level,35-55,80-90%,N,F,South Region
GGG,2014B,625399,Fail,99.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,20-30%,N,M,East Anglian Region
GGG,2014B,625446,Pass,515.0,69.0,42.0,0.0,42.0,74.44444444444444,9.0,0.0,241,0,30,No Formal quals,0-35,90-100%,N,F,South Region
GGG,2014B,625494,Pass,244.0,23.0,33.0,0.0,38.0,82.25,8.0,0.0,241,0,30,A Level or Equivalent,35-55,80-90%,N,F,East Midlands Region
GGG,2014B,625540,Fail,77.0,12.0,15.0,0.0,4.0,41.0,1.0,0.0,241,0,30,Lower Than A Level,0-35,60-70%,N,M,North Region
GGG,2014B,625544,Distinction,141.0,19.0,21.0,0.0,13.0,68.0,9.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,F,North Region
GGG,2014B,625545,Distinction,1010.0,55.0,60.0,0.0,41.0,80.875,8.0,0.0,241,0,30,A Level or Equivalent,0-35,20-30%,N,F,South East Region
GGG,2014B,625603,Pass,364.0,21.0,28.0,0.0,42.0,76.66666666666667,9.0,0.0,241,0,30,A Level or Equivalent,0-35,80-90%,N,F,South Region
GGG,2014B,625649,Pass,247.0,18.0,20.0,0.0,37.0,89.25,8.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,F,South East Region
GGG,2014B,625651,Distinction,727.0,63.0,40.0,0.0,49.0,84.66666666666667,9.0,0.0,241,0,30,A Level or Equivalent,35-55,90-100%,N,F,South Region
GGG,2014B,625676,Fail,209.0,10.0,26.0,0.0,17.0,63.5,4.0,0.0,241,0,30,Lower Than A Level,35-55,90-100%,N,F,East Midlands Region
GGG,2014B,625722,Pass,1401.0,64.0,54.0,0.0,49.0,86.11111111111111,9.0,0.0,241,0,30,Lower Than A Level,35-55,30-40%,N,F,North Western Region
GGG,2014B,625775,Fail,559.0,30.0,32.0,0.0,25.0,71.42857142857143,7.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,Y,M,West Midlands Region
GGG,2014B,625875,Distinction,461.0,58.0,36.0,0.0,44.0,85.55555555555556,9.0,0.0,241,0,90,Lower Than A Level,0-35,20-30%,Y,M,North Western Region
GGG,2014B,625903,Pass,468.0,42.0,38.0,0.0,26.0,80.71428571428571,7.0,0.0,241,0,90,A Level or Equivalent,0-35,30-40%,N,M,West Midlands Region
GGG,2014B,625912,Pass,430.0,36.0,37.0,0.0,43.0,68.55555555555556,9.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,M,Yorkshire Region
GGG,2014B,625930,Withdrawn,53.0,9.0,12.0,0.0,0.0,85.0,1.0,0.0,241,0,30,Lower Than A Level,35-55,40-50%,N,F,East Midlands Region
GGG,2014B,626023,Pass,1346.0,79.0,46.0,0.0,47.0,88.11111111111111,9.0,0.0,241,0,30,A Level or Equivalent,0-35,90-100%,N,M,South Region
GGG,2014B,626091,Distinction,487.0,27.0,31.0,0.0,29.0,87.28571428571429,7.0,0.0,241,0,30,A Level or Equivalent,0-35,80-90%,N,F,South Region
GGG,2014B,626092,Fail,183.0,19.0,17.0,0.0,20.0,67.44444444444444,9.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,N,F,West Midlands Region
GGG,2014B,626096,Fail,12.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,F,South Region
GGG,2014B,626145,Distinction,917.0,44.0,34.0,0.0,36.0,89.33333333333333,9.0,0.0,241,0,30,Lower Than A Level,35-55,50-60%,N,F,East Anglian Region
GGG,2014B,626159,Pass,4423.0,221.0,60.0,0.0,51.0,85.88888888888889,9.0,0.0,241,0,30,Lower Than A Level,35-55,60-70%,Y,F,South West Region
GGG,2014B,626213,Fail,14.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,40-50%,N,F,West Midlands Region
GGG,2014B,626256,Pass,1313.0,85.0,56.0,0.0,56.0,73.44444444444444,9.0,0.0,241,0,90,Lower Than A Level,0-35,10-20,N,F,London Region
GGG,2014B,626282,Distinction,961.0,59.0,50.0,0.0,48.0,89.22222222222223,9.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,F,London Region
GGG,2014B,626287,Pass,240.0,8.0,24.0,0.0,30.0,84.28571428571429,7.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,F,Yorkshire Region
GGG,2014B,626306,Pass,541.0,32.0,39.0,0.0,36.0,78.875,8.0,0.0,241,0,30,No Formal quals,0-35,0-10%,N,F,East Midlands Region
GGG,2014B,626307,Withdrawn,112.0,20.0,12.0,0.0,21.0,68.6,5.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,Y,F,South Region
GGG,2014B,626317,Fail,420.0,32.0,38.0,0.0,10.0,80.66666666666667,3.0,0.0,241,0,30,Lower Than A Level,35-55,40-50%,Y,F,South West Region
GGG,2014B,626372,Pass,477.0,25.0,27.0,0.0,36.0,92.0,9.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,M,South Region
GGG,2014B,626379,Pass,733.0,38.0,51.0,0.0,53.0,71.0,9.0,0.0,241,0,30,A Level or Equivalent,35-55,40-50%,N,F,South Region
GGG,2014B,626585,Pass,888.0,33.0,43.0,0.0,43.0,90.0,9.0,0.0,241,0,30,A Level or Equivalent,35-55,40-50%,N,F,Yorkshire Region
GGG,2014B,626589,Pass,489.0,25.0,37.0,0.0,42.0,86.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,0-35,70-80%,N,F,South Region
GGG,2014B,626618,Fail,109.0,7.0,15.0,0.0,39.0,64.66666666666667,9.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,Yorkshire Region
GGG,2014B,626629,Fail,332.0,10.0,29.0,0.0,41.0,81.88888888888889,9.0,0.0,241,0,30,A Level or Equivalent,0-35,10-20,N,F,Yorkshire Region
GGG,2014B,626667,Fail,166.0,16.0,22.0,0.0,16.0,90.0,4.0,0.0,241,0,30,A Level or Equivalent,35-55,90-100%,N,F,South Region
GGG,2014B,626675,Fail,109.0,9.0,12.0,0.0,11.0,75.33333333333333,3.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,F,East Anglian Region
GGG,2014B,626708,Distinction,382.0,33.0,34.0,0.0,53.0,75.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,35-55,60-70%,N,F,South West Region
GGG,2014B,626751,Withdrawn,36.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,0-10%,N,M,Yorkshire Region
GGG,2014B,626927,Withdrawn,120.0,9.0,15.0,0.0,3.0,56.5,2.0,0.0,241,0,30,Lower Than A Level,35-55,80-90%,N,F,East Anglian Region
GGG,2014B,626940,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,30-40%,N,F,East Midlands Region
GGG,2014B,626982,Pass,620.0,19.0,36.0,0.0,37.0,88.33333333333333,9.0,0.0,241,0,30,Lower Than A Level,35-55,10-20,N,F,London Region
GGG,2014B,627043,Fail,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,80-90%,N,M,South Region
